year,month,day,hour,portugal,spain,date,date_hour
2021,2,28,13,14.41,14.41,2021-02-28,2021-02-28 12:00:00
2021,2,28,14,15.85,15.85,2021-02-28,2021-02-28 13:00:00
2021,2,28,15,15.85,15.85,2021-02-28,2021-02-28 14:00:00
2021,2,28,16,13.81,13.81,2021-02-28,2021-02-28 15:00:00
2021,2,28,17,12.85,12.85,2021-02-28,2021-02-28 16:00:00
2021,2,28,18,14.0,14.0,2021-02-28,2021-02-28 17:00:00
2021,2,28,19,19.0,19.0,2021-02-28,2021-02-28 18:00:00
2021,2,28,20,32.9,32.9,2021-02-28,2021-02-28 19:00:00
2021,2,28,21,40.73,40.73,2021-02-28,2021-02-28 20:00:00
2021,2,28,22,39.17,39.17,2021-02-28,2021-02-28 21:00:00
2021,2,28,23,31.31,31.31,2021-02-28,2021-02-28 22:00:00
2021,2,28,24,26.3,26.3,2021-02-28,2021-02-28 23:00:00
2021,3,1,1,35.38,35.38,2021-03-01,2021-03-01 00:00:00
2021,3,1,2,32.9,32.9,2021-03-01,2021-03-01 01:00:00
2021,3,1,3,27.6,27.6,2021-03-01,2021-03-01 02:00:00
2021,3,1,4,26.6,26.6,2021-03-01,2021-03-01 03:00:00
2021,3,1,5,26.74,26.74,2021-03-01,2021-03-01 04:00:00
2021,3,1,6,27.6,27.6,2021-03-01,2021-03-01 05:00:00
2021,3,1,7,34.38,34.38,2021-03-01,2021-03-01 06:00:00
2021,3,1,8,47.7,47.7,2021-03-01,2021-03-01 07:00:00
2021,3,1,9,50.0,50.0,2021-03-01,2021-03-01 08:00:00
2021,3,1,10,53.21,53.21,2021-03-01,2021-03-01 09:00:00
2021,3,1,11,50.0,50.0,2021-03-01,2021-03-01 10:00:00
2021,3,1,12,43.1,43.1,2021-03-01,2021-03-01 11:00:00
2021,3,1,13,44.09,44.09,2021-03-01,2021-03-01 12:00:00
2021,3,1,14,40.34,40.34,2021-03-01,2021-03-01 13:00:00
2021,3,1,15,40.03,40.03,2021-03-01,2021-03-01 14:00:00
2021,3,1,16,39.08,39.08,2021-03-01,2021-03-01 15:00:00
2021,3,1,17,39.01,39.01,2021-03-01,2021-03-01 16:00:00
2021,3,1,18,41.24,41.24,2021-03-01,2021-03-01 17:00:00
2021,3,1,19,50.0,50.0,2021-03-01,2021-03-01 18:00:00
2021,3,1,20,64.39,64.39,2021-03-01,2021-03-01 19:00:00
2021,3,1,21,57.36,57.36,2021-03-01,2021-03-01 20:00:00
2021,3,1,22,50.85,50.85,2021-03-01,2021-03-01 21:00:00
2021,3,1,23,48.21,48.21,2021-03-01,2021-03-01 22:00:00
2021,3,1,24,44.0,44.0,2021-03-01,2021-03-01 23:00:00
2021,3,2,1,44.32,44.32,2021-03-02,2021-03-02 00:00:00
2021,3,2,2,43.89,43.89,2021-03-02,2021-03-02 01:00:00
2021,3,2,3,43.36,43.36,2021-03-02,2021-03-02 02:00:00
2021,3,2,4,42.14,42.14,2021-03-02,2021-03-02 03:00:00
2021,3,2,5,42.1,42.1,2021-03-02,2021-03-02 04:00:00
2021,3,2,6,47.27,47.27,2021-03-02,2021-03-02 05:00:00
2021,3,2,7,55.27,55.27,2021-03-02,2021-03-02 06:00:00
2021,3,2,8,60.0,60.0,2021-03-02,2021-03-02 07:00:00
2021,3,2,9,60.16,60.16,2021-03-02,2021-03-02 08:00:00
2021,3,2,10,58.73,58.73,2021-03-02,2021-03-02 09:00:00
2021,3,2,11,53.01,53.01,2021-03-02,2021-03-02 10:00:00
2021,3,2,12,48.22,48.22,2021-03-02,2021-03-02 11:00:00
2021,3,2,13,47.51,47.51,2021-03-02,2021-03-02 12:00:00
2021,3,2,14,46.63,46.63,2021-03-02,2021-03-02 13:00:00
2021,3,2,15,46.08,46.08,2021-03-02,2021-03-02 14:00:00
2021,3,2,16,46.2,46.2,2021-03-02,2021-03-02 15:00:00
2021,3,2,17,52.89,52.89,2021-03-02,2021-03-02 16:00:00
2021,3,2,18,56.76,56.76,2021-03-02,2021-03-02 17:00:00
2021,3,2,19,58.07,58.07,2021-03-02,2021-03-02 18:00:00
2021,3,2,20,78.62,78.62,2021-03-02,2021-03-02 19:00:00
2021,3,2,21,63.45,63.45,2021-03-02,2021-03-02 20:00:00
2021,3,2,22,59.89,59.89,2021-03-02,2021-03-02 21:00:00
2021,3,2,23,56.56,56.56,2021-03-02,2021-03-02 22:00:00
2021,3,2,24,52.86,52.86,2021-03-02,2021-03-02 23:00:00
2021,3,3,1,51.0,51.0,2021-03-03,2021-03-03 00:00:00
2021,3,3,2,44.72,44.72,2021-03-03,2021-03-03 01:00:00
2021,3,3,3,43.81,43.81,2021-03-03,2021-03-03 02:00:00
2021,3,3,4,43.93,43.93,2021-03-03,2021-03-03 03:00:00
2021,3,3,5,43.87,43.87,2021-03-03,2021-03-03 04:00:00
2021,3,3,6,49.38,49.38,2021-03-03,2021-03-03 05:00:00
2021,3,3,7,58.99,58.99,2021-03-03,2021-03-03 06:00:00
2021,3,3,8,67.04,67.04,2021-03-03,2021-03-03 07:00:00
2021,3,3,9,66.75,66.75,2021-03-03,2021-03-03 08:00:00
2021,3,3,10,58.2,58.2,2021-03-03,2021-03-03 09:00:00
2021,3,3,11,53.61,53.61,2021-03-03,2021-03-03 10:00:00
2021,3,3,12,51.01,51.01,2021-03-03,2021-03-03 11:00:00
2021,3,3,13,49.0,49.0,2021-03-03,2021-03-03 12:00:00
2021,3,3,14,46.51,46.51,2021-03-03,2021-03-03 13:00:00
2021,3,3,15,44.1,44.1,2021-03-03,2021-03-03 14:00:00
2021,3,3,16,44.9,44.9,2021-03-03,2021-03-03 15:00:00
2021,3,3,17,46.98,46.98,2021-03-03,2021-03-03 16:00:00
2021,3,3,18,56.36,56.36,2021-03-03,2021-03-03 17:00:00
2021,3,3,19,61.41,61.41,2021-03-03,2021-03-03 18:00:00
2021,3,3,20,70.0,70.0,2021-03-03,2021-03-03 19:00:00
2021,3,3,21,62.01,62.01,2021-03-03,2021-03-03 20:00:00
2021,3,3,22,58.99,58.99,2021-03-03,2021-03-03 21:00:00
2021,3,3,23,53.0,53.0,2021-03-03,2021-03-03 22:00:00
2021,3,3,24,52.28,52.28,2021-03-03,2021-03-03 23:00:00
2021,3,4,1,52.38,52.38,2021-03-04,2021-03-04 00:00:00
2021,3,4,2,46.14,46.14,2021-03-04,2021-03-04 01:00:00
2021,3,4,3,44.25,44.25,2021-03-04,2021-03-04 02:00:00
2021,3,4,4,43.39,43.39,2021-03-04,2021-03-04 03:00:00
2021,3,4,5,43.96,43.96,2021-03-04,2021-03-04 04:00:00
2021,3,4,6,46.47,46.47,2021-03-04,2021-03-04 05:00:00
2021,3,4,7,55.8,55.8,2021-03-04,2021-03-04 06:00:00
2021,3,4,8,62.01,62.01,2021-03-04,2021-03-04 07:00:00
2021,3,4,9,62.4,65.71,2021-03-04,2021-03-04 08:00:00
2021,3,4,10,64.38,64.93,2021-03-04,2021-03-04 09:00:00
2021,3,4,11,60.05,60.05,2021-03-04,2021-03-04 10:00:00
2021,3,4,12,56.45,56.45,2021-03-04,2021-03-04 11:00:00
2021,3,4,13,55.0,55.0,2021-03-04,2021-03-04 12:00:00
2021,3,4,14,53.98,53.98,2021-03-04,2021-03-04 13:00:00
2021,3,4,15,53.23,53.23,2021-03-04,2021-03-04 14:00:00
2021,3,4,16,53.49,53.49,2021-03-04,2021-03-04 15:00:00
2021,3,4,17,53.07,53.07,2021-03-04,2021-03-04 16:00:00
2021,3,4,18,56.09,56.09,2021-03-04,2021-03-04 17:00:00
2021,3,4,19,62.13,62.13,2021-03-04,2021-03-04 18:00:00
2021,3,4,20,66.14,66.14,2021-03-04,2021-03-04 19:00:00
2021,3,4,21,62.4,62.4,2021-03-04,2021-03-04 20:00:00
2021,3,4,22,62.3,62.3,2021-03-04,2021-03-04 21:00:00
2021,3,4,23,57.1,57.1,2021-03-04,2021-03-04 22:00:00
2021,3,4,24,53.75,53.75,2021-03-04,2021-03-04 23:00:00
2021,3,5,1,48.57,48.57,2021-03-05,2021-03-05 00:00:00
2021,3,5,2,44.25,44.25,2021-03-05,2021-03-05 01:00:00
2021,3,5,3,42.65,42.65,2021-03-05,2021-03-05 02:00:00
2021,3,5,4,42.03,42.03,2021-03-05,2021-03-05 03:00:00
2021,3,5,5,43.39,43.39,2021-03-05,2021-03-05 04:00:00
2021,3,5,6,46.01,46.01,2021-03-05,2021-03-05 05:00:00
2021,3,5,7,55.22,55.22,2021-03-05,2021-03-05 06:00:00
2021,3,5,8,62.24,62.28,2021-03-05,2021-03-05 07:00:00
2021,3,5,9,65.49,67.97,2021-03-05,2021-03-05 08:00:00
2021,3,5,10,63.24,63.24,2021-03-05,2021-03-05 09:00:00
2021,3,5,11,56.47,56.47,2021-03-05,2021-03-05 10:00:00
2021,3,5,12,53.78,53.78,2021-03-05,2021-03-05 11:00:00
2021,3,5,13,51.99,51.99,2021-03-05,2021-03-05 12:00:00
2021,3,5,14,48.99,48.99,2021-03-05,2021-03-05 13:00:00
2021,3,5,15,48.76,48.76,2021-03-05,2021-03-05 14:00:00
2021,3,5,16,44.06,44.06,2021-03-05,2021-03-05 15:00:00
2021,3,5,17,48.51,48.51,2021-03-05,2021-03-05 16:00:00
2021,3,5,18,52.34,52.34,2021-03-05,2021-03-05 17:00:00
2021,3,5,19,57.55,57.55,2021-03-05,2021-03-05 18:00:00
2021,3,5,20,65.0,65.0,2021-03-05,2021-03-05 19:00:00
2021,3,5,21,59.17,59.17,2021-03-05,2021-03-05 20:00:00
2021,3,5,22,55.34,55.34,2021-03-05,2021-03-05 21:00:00
2021,3,5,23,53.15,53.15,2021-03-05,2021-03-05 22:00:00
2021,3,5,24,48.17,48.17,2021-03-05,2021-03-05 23:00:00
2021,3,6,1,48.0,48.0,2021-03-06,2021-03-06 00:00:00
2021,3,6,2,42.51,42.51,2021-03-06,2021-03-06 01:00:00
2021,3,6,3,41.45,41.45,2021-03-06,2021-03-06 02:00:00
2021,3,6,4,40.8,40.8,2021-03-06,2021-03-06 03:00:00
2021,3,6,5,40.36,40.36,2021-03-06,2021-03-06 04:00:00
2021,3,6,6,40.46,40.46,2021-03-06,2021-03-06 05:00:00
2021,3,6,7,41.45,41.45,2021-03-06,2021-03-06 06:00:00
2021,3,6,8,44.55,44.55,2021-03-06,2021-03-06 07:00:00
2021,3,6,9,48.03,48.03,2021-03-06,2021-03-06 08:00:00
2021,3,6,10,45.61,45.61,2021-03-06,2021-03-06 09:00:00
2021,3,6,11,41.39,41.39,2021-03-06,2021-03-06 10:00:00
2021,3,6,12,39.95,39.95,2021-03-06,2021-03-06 11:00:00
2021,3,6,13,39.95,39.95,2021-03-06,2021-03-06 12:00:00
2021,3,6,14,39.95,39.95,2021-03-06,2021-03-06 13:00:00
2021,3,6,15,40.0,40.0,2021-03-06,2021-03-06 14:00:00
2021,3,6,16,39.75,39.75,2021-03-06,2021-03-06 15:00:00
2021,3,6,17,40.27,40.27,2021-03-06,2021-03-06 16:00:00
2021,3,6,18,48.64,48.64,2021-03-06,2021-03-06 17:00:00
2021,3,6,19,56.02,56.02,2021-03-06,2021-03-06 18:00:00
2021,3,6,20,58.87,58.87,2021-03-06,2021-03-06 19:00:00
2021,3,6,21,54.97,54.97,2021-03-06,2021-03-06 20:00:00
2021,3,6,22,52.88,52.88,2021-03-06,2021-03-06 21:00:00
2021,3,6,23,49.68,49.68,2021-03-06,2021-03-06 22:00:00
2021,3,6,24,46.22,46.22,2021-03-06,2021-03-06 23:00:00
2021,3,7,1,45.25,45.25,2021-03-07,2021-03-07 00:00:00
2021,3,7,2,43.38,43.38,2021-03-07,2021-03-07 01:00:00
2021,3,7,3,43.34,43.34,2021-03-07,2021-03-07 02:00:00
2021,3,7,4,43.44,43.44,2021-03-07,2021-03-07 03:00:00
2021,3,7,5,42.13,42.13,2021-03-07,2021-03-07 04:00:00
2021,3,7,6,43.85,43.85,2021-03-07,2021-03-07 05:00:00
2021,3,7,7,45.24,45.24,2021-03-07,2021-03-07 06:00:00
2021,3,7,8,44.48,44.48,2021-03-07,2021-03-07 07:00:00
2021,3,7,9,46.0,46.0,2021-03-07,2021-03-07 08:00:00
2021,3,7,10,47.32,47.32,2021-03-07,2021-03-07 09:00:00
2021,3,7,11,45.25,45.25,2021-03-07,2021-03-07 10:00:00
2021,3,7,12,45.45,45.45,2021-03-07,2021-03-07 11:00:00
2021,3,7,13,45.01,45.01,2021-03-07,2021-03-07 12:00:00
2021,3,7,14,45.8,45.8,2021-03-07,2021-03-07 13:00:00
2021,3,7,15,43.49,43.49,2021-03-07,2021-03-07 14:00:00
2021,3,7,16,40.0,40.0,2021-03-07,2021-03-07 15:00:00
2021,3,7,17,42.4,42.4,2021-03-07,2021-03-07 16:00:00
2021,3,7,18,47.67,47.67,2021-03-07,2021-03-07 17:00:00
2021,3,7,19,54.17,55.84,2021-03-07,2021-03-07 18:00:00
2021,3,7,20,60.91,60.91,2021-03-07,2021-03-07 19:00:00
2021,3,7,21,56.77,56.77,2021-03-07,2021-03-07 20:00:00
2021,3,7,22,54.27,54.27,2021-03-07,2021-03-07 21:00:00
2021,3,7,23,53.0,53.0,2021-03-07,2021-03-07 22:00:00
2021,3,7,24,48.99,48.99,2021-03-07,2021-03-07 23:00:00
2021,3,8,1,47.3,47.3,2021-03-08,2021-03-08 00:00:00
2021,3,8,2,45.5,45.5,2021-03-08,2021-03-08 01:00:00
2021,3,8,3,44.48,44.48,2021-03-08,2021-03-08 02:00:00
2021,3,8,4,43.02,43.02,2021-03-08,2021-03-08 03:00:00
2021,3,8,5,45.0,45.0,2021-03-08,2021-03-08 04:00:00
2021,3,8,6,50.06,50.06,2021-03-08,2021-03-08 05:00:00
2021,3,8,7,42.51,42.51,2021-03-08,2021-03-08 06:00:00
2021,3,8,8,58.02,58.02,2021-03-08,2021-03-08 07:00:00
2021,3,8,9,59.49,59.49,2021-03-08,2021-03-08 08:00:00
2021,3,8,10,61.37,61.37,2021-03-08,2021-03-08 09:00:00
2021,3,8,11,59.34,59.34,2021-03-08,2021-03-08 10:00:00
2021,3,8,12,57.73,57.73,2021-03-08,2021-03-08 11:00:00
2021,3,8,13,56.55,56.55,2021-03-08,2021-03-08 12:00:00
2021,3,8,14,55.68,55.68,2021-03-08,2021-03-08 13:00:00
2021,3,8,15,54.15,54.15,2021-03-08,2021-03-08 14:00:00
2021,3,8,16,55.41,55.41,2021-03-08,2021-03-08 15:00:00
2021,3,8,17,58.02,58.02,2021-03-08,2021-03-08 16:00:00
2021,3,8,18,57.12,57.12,2021-03-08,2021-03-08 17:00:00
2021,3,8,19,57.2,57.2,2021-03-08,2021-03-08 18:00:00
2021,3,8,20,61.79,61.79,2021-03-08,2021-03-08 19:00:00
2021,3,8,21,66.18,66.18,2021-03-08,2021-03-08 20:00:00
2021,3,8,22,59.16,59.16,2021-03-08,2021-03-08 21:00:00
2021,3,8,23,56.87,56.87,2021-03-08,2021-03-08 22:00:00
2021,3,8,24,54.25,54.25,2021-03-08,2021-03-08 23:00:00
2021,3,9,1,53.15,53.15,2021-03-09,2021-03-09 00:00:00
2021,3,9,2,46.66,46.66,2021-03-09,2021-03-09 01:00:00
2021,3,9,3,43.77,43.77,2021-03-09,2021-03-09 02:00:00
2021,3,9,4,43.09,43.09,2021-03-09,2021-03-09 03:00:00
2021,3,9,5,43.59,43.59,2021-03-09,2021-03-09 04:00:00
2021,3,9,6,48.26,48.26,2021-03-09,2021-03-09 05:00:00
2021,3,9,7,52.46,52.46,2021-03-09,2021-03-09 06:00:00
2021,3,9,8,59.18,59.18,2021-03-09,2021-03-09 07:00:00
2021,3,9,9,63.02,63.02,2021-03-09,2021-03-09 08:00:00
2021,3,9,10,63.02,63.02,2021-03-09,2021-03-09 09:00:00
2021,3,9,11,62.0,62.0,2021-03-09,2021-03-09 10:00:00
2021,3,9,12,59.7,59.7,2021-03-09,2021-03-09 11:00:00
2021,3,9,13,57.94,57.94,2021-03-09,2021-03-09 12:00:00
2021,3,9,14,56.47,56.47,2021-03-09,2021-03-09 13:00:00
2021,3,9,15,56.49,56.49,2021-03-09,2021-03-09 14:00:00
2021,3,9,16,56.78,56.78,2021-03-09,2021-03-09 15:00:00
2021,3,9,17,56.5,56.5,2021-03-09,2021-03-09 16:00:00
2021,3,9,18,59.0,59.0,2021-03-09,2021-03-09 17:00:00
2021,3,9,19,63.01,63.01,2021-03-09,2021-03-09 18:00:00
2021,3,9,20,75.01,75.01,2021-03-09,2021-03-09 19:00:00
2021,3,9,21,70.0,70.0,2021-03-09,2021-03-09 20:00:00
2021,3,9,22,61.7,61.7,2021-03-09,2021-03-09 21:00:00
2021,3,9,23,58.3,58.3,2021-03-09,2021-03-09 22:00:00
2021,3,9,24,56.0,56.0,2021-03-09,2021-03-09 23:00:00
2021,3,10,1,55.57,55.57,2021-03-10,2021-03-10 00:00:00
2021,3,10,2,53.46,53.46,2021-03-10,2021-03-10 01:00:00
2021,3,10,3,50.03,50.03,2021-03-10,2021-03-10 02:00:00
2021,3,10,4,49.04,49.04,2021-03-10,2021-03-10 03:00:00
2021,3,10,5,49.0,49.0,2021-03-10,2021-03-10 04:00:00
2021,3,10,6,53.08,53.08,2021-03-10,2021-03-10 05:00:00
2021,3,10,7,58.9,58.9,2021-03-10,2021-03-10 06:00:00
2021,3,10,8,69.9,69.9,2021-03-10,2021-03-10 07:00:00
2021,3,10,9,68.08,68.08,2021-03-10,2021-03-10 08:00:00
2021,3,10,10,62.37,62.37,2021-03-10,2021-03-10 09:00:00
2021,3,10,11,59.31,59.31,2021-03-10,2021-03-10 10:00:00
2021,3,10,12,55.93,55.93,2021-03-10,2021-03-10 11:00:00
2021,3,10,13,54.12,54.12,2021-03-10,2021-03-10 12:00:00
2021,3,10,14,51.94,51.94,2021-03-10,2021-03-10 13:00:00
2021,3,10,15,51.57,51.57,2021-03-10,2021-03-10 14:00:00
2021,3,10,16,48.71,48.71,2021-03-10,2021-03-10 15:00:00
2021,3,10,17,49.03,49.03,2021-03-10,2021-03-10 16:00:00
2021,3,10,18,54.78,54.78,2021-03-10,2021-03-10 17:00:00
2021,3,10,19,58.51,58.51,2021-03-10,2021-03-10 18:00:00
2021,3,10,20,61.38,61.38,2021-03-10,2021-03-10 19:00:00
2021,3,10,21,62.07,62.07,2021-03-10,2021-03-10 20:00:00
2021,3,10,22,59.83,59.83,2021-03-10,2021-03-10 21:00:00
2021,3,10,23,53.46,53.46,2021-03-10,2021-03-10 22:00:00
2021,3,10,24,50.75,50.75,2021-03-10,2021-03-10 23:00:00
2021,3,11,1,40.17,40.17,2021-03-11,2021-03-11 00:00:00
2021,3,11,2,37.64,37.64,2021-03-11,2021-03-11 01:00:00
2021,3,11,3,32.3,32.3,2021-03-11,2021-03-11 02:00:00
2021,3,11,4,27.43,27.43,2021-03-11,2021-03-11 03:00:00
2021,3,11,5,27.55,16.75,2021-03-11,2021-03-11 04:00:00
2021,3,11,6,27.48,20.71,2021-03-11,2021-03-11 05:00:00
2021,3,11,7,32.72,32.72,2021-03-11,2021-03-11 06:00:00
2021,3,11,8,47.78,47.78,2021-03-11,2021-03-11 07:00:00
2021,3,11,9,53.03,53.03,2021-03-11,2021-03-11 08:00:00
2021,3,11,10,52.22,52.22,2021-03-11,2021-03-11 09:00:00
2021,3,11,11,45.6,45.6,2021-03-11,2021-03-11 10:00:00
2021,3,11,12,42.0,42.0,2021-03-11,2021-03-11 11:00:00
2021,3,11,13,41.22,41.22,2021-03-11,2021-03-11 12:00:00
2021,3,11,14,38.99,38.99,2021-03-11,2021-03-11 13:00:00
2021,3,11,15,36.64,36.64,2021-03-11,2021-03-11 14:00:00
2021,3,11,16,33.04,33.04,2021-03-11,2021-03-11 15:00:00
2021,3,11,17,34.09,34.09,2021-03-11,2021-03-11 16:00:00
2021,3,11,18,38.97,38.97,2021-03-11,2021-03-11 17:00:00
2021,3,11,19,48.33,48.33,2021-03-11,2021-03-11 18:00:00
2021,3,11,20,56.59,56.59,2021-03-11,2021-03-11 19:00:00
2021,3,11,21,55.01,55.01,2021-03-11,2021-03-11 20:00:00
2021,3,11,22,52.03,52.03,2021-03-11,2021-03-11 21:00:00
2021,3,11,23,49.57,49.57,2021-03-11,2021-03-11 22:00:00
2021,3,11,24,45.4,45.4,2021-03-11,2021-03-11 23:00:00
2021,3,12,1,30.99,30.99,2021-03-12,2021-03-12 00:00:00
2021,3,12,2,29.41,29.41,2021-03-12,2021-03-12 01:00:00
2021,3,12,3,28.99,28.99,2021-03-12,2021-03-12 02:00:00
2021,3,12,4,26.0,26.0,2021-03-12,2021-03-12 03:00:00
2021,3,12,5,24.87,24.87,2021-03-12,2021-03-12 04:00:00
2021,3,12,6,28.99,28.99,2021-03-12,2021-03-12 05:00:00
2021,3,12,7,43.75,43.75,2021-03-12,2021-03-12 06:00:00
2021,3,12,8,52.39,52.39,2021-03-12,2021-03-12 07:00:00
2021,3,12,9,57.74,57.74,2021-03-12,2021-03-12 08:00:00
2021,3,12,10,52.01,52.01,2021-03-12,2021-03-12 09:00:00
2021,3,12,11,45.0,45.0,2021-03-12,2021-03-12 10:00:00
2021,3,12,12,36.57,36.57,2021-03-12,2021-03-12 11:00:00
2021,3,12,13,34.69,34.69,2021-03-12,2021-03-12 12:00:00
2021,3,12,14,30.43,30.43,2021-03-12,2021-03-12 13:00:00
2021,3,12,15,29.41,29.41,2021-03-12,2021-03-12 14:00:00
2021,3,12,16,31.82,31.82,2021-03-12,2021-03-12 15:00:00
2021,3,12,17,30.99,30.99,2021-03-12,2021-03-12 16:00:00
2021,3,12,18,41.53,41.53,2021-03-12,2021-03-12 17:00:00
2021,3,12,19,50.82,50.82,2021-03-12,2021-03-12 18:00:00
2021,3,12,20,55.01,55.01,2021-03-12,2021-03-12 19:00:00
2021,3,12,21,52.57,52.57,2021-03-12,2021-03-12 20:00:00
2021,3,12,22,52.01,52.01,2021-03-12,2021-03-12 21:00:00
2021,3,12,23,51.03,51.03,2021-03-12,2021-03-12 22:00:00
2021,3,12,24,46.88,46.88,2021-03-12,2021-03-12 23:00:00
2021,3,13,1,41.5,41.5,2021-03-13,2021-03-13 00:00:00
2021,3,13,2,29.5,29.5,2021-03-13,2021-03-13 01:00:00
2021,3,13,3,27.73,27.73,2021-03-13,2021-03-13 02:00:00
2021,3,13,4,26.0,26.0,2021-03-13,2021-03-13 03:00:00
2021,3,13,5,27.73,27.73,2021-03-13,2021-03-13 04:00:00
2021,3,13,6,26.92,26.92,2021-03-13,2021-03-13 05:00:00
2021,3,13,7,28.05,28.05,2021-03-13,2021-03-13 06:00:00
2021,3,13,8,28.28,28.28,2021-03-13,2021-03-13 07:00:00
2021,3,13,9,32.12,32.12,2021-03-13,2021-03-13 08:00:00
2021,3,13,10,29.01,29.01,2021-03-13,2021-03-13 09:00:00
2021,3,13,11,26.91,26.91,2021-03-13,2021-03-13 10:00:00
2021,3,13,12,23.0,23.0,2021-03-13,2021-03-13 11:00:00
2021,3,13,13,23.4,23.4,2021-03-13,2021-03-13 12:00:00
2021,3,13,14,19.9,19.9,2021-03-13,2021-03-13 13:00:00
2021,3,13,15,19.4,19.4,2021-03-13,2021-03-13 14:00:00
2021,3,13,16,5.41,5.41,2021-03-13,2021-03-13 15:00:00
2021,3,13,17,4.04,4.04,2021-03-13,2021-03-13 16:00:00
2021,3,13,18,16.83,16.83,2021-03-13,2021-03-13 17:00:00
2021,3,13,19,32.5,32.5,2021-03-13,2021-03-13 18:00:00
2021,3,13,20,45.99,45.99,2021-03-13,2021-03-13 19:00:00
2021,3,13,21,43.84,43.84,2021-03-13,2021-03-13 20:00:00
2021,3,13,22,43.19,43.19,2021-03-13,2021-03-13 21:00:00
2021,3,13,23,33.25,33.25,2021-03-13,2021-03-13 22:00:00
2021,3,13,24,31.57,31.57,2021-03-13,2021-03-13 23:00:00
2021,3,14,1,24.45,24.45,2021-03-14,2021-03-14 00:00:00
2021,3,14,2,22.2,22.2,2021-03-14,2021-03-14 01:00:00
2021,3,14,3,19.99,19.99,2021-03-14,2021-03-14 02:00:00
2021,3,14,4,17.2,17.2,2021-03-14,2021-03-14 03:00:00
2021,3,14,5,17.04,17.04,2021-03-14,2021-03-14 04:00:00
2021,3,14,6,14.79,14.79,2021-03-14,2021-03-14 05:00:00
2021,3,14,7,18.33,18.33,2021-03-14,2021-03-14 06:00:00
2021,3,14,8,18.0,18.0,2021-03-14,2021-03-14 07:00:00
2021,3,14,9,18.0,18.0,2021-03-14,2021-03-14 08:00:00
2021,3,14,10,19.91,19.91,2021-03-14,2021-03-14 09:00:00
2021,3,14,11,14.34,14.34,2021-03-14,2021-03-14 10:00:00
2021,3,14,12,14.0,14.0,2021-03-14,2021-03-14 11:00:00
2021,3,14,13,14.0,14.0,2021-03-14,2021-03-14 12:00:00
2021,3,14,14,10.07,10.07,2021-03-14,2021-03-14 13:00:00
2021,3,14,15,9.49,9.49,2021-03-14,2021-03-14 14:00:00
2021,3,14,16,5.0,5.0,2021-03-14,2021-03-14 15:00:00
2021,3,14,17,11.0,11.0,2021-03-14,2021-03-14 16:00:00
2021,3,14,18,25.8,25.8,2021-03-14,2021-03-14 17:00:00
2021,3,14,19,42.86,42.86,2021-03-14,2021-03-14 18:00:00
2021,3,14,20,56.56,56.56,2021-03-14,2021-03-14 19:00:00
2021,3,14,21,55.18,55.18,2021-03-14,2021-03-14 20:00:00
2021,3,14,22,49.86,49.86,2021-03-14,2021-03-14 21:00:00
2021,3,14,23,46.9,46.9,2021-03-14,2021-03-14 22:00:00
2021,3,14,24,44.1,44.1,2021-03-14,2021-03-14 23:00:00
2021,3,15,1,46.73,46.73,2021-03-15,2021-03-15 00:00:00
2021,3,15,2,41.04,41.04,2021-03-15,2021-03-15 01:00:00
2021,3,15,3,37.28,37.28,2021-03-15,2021-03-15 02:00:00
2021,3,15,4,35.03,35.03,2021-03-15,2021-03-15 03:00:00
2021,3,15,5,33.41,33.41,2021-03-15,2021-03-15 04:00:00
2021,3,15,6,40.92,40.92,2021-03-15,2021-03-15 05:00:00
2021,3,15,7,50.76,50.76,2021-03-15,2021-03-15 06:00:00
2021,3,15,8,54.01,54.01,2021-03-15,2021-03-15 07:00:00
2021,3,15,9,54.33,54.33,2021-03-15,2021-03-15 08:00:00
2021,3,15,10,52.64,52.64,2021-03-15,2021-03-15 09:00:00
2021,3,15,11,51.29,51.29,2021-03-15,2021-03-15 10:00:00
2021,3,15,12,50.42,50.42,2021-03-15,2021-03-15 11:00:00
2021,3,15,13,48.47,48.47,2021-03-15,2021-03-15 12:00:00
2021,3,15,14,46.24,46.24,2021-03-15,2021-03-15 13:00:00
2021,3,15,15,43.17,43.17,2021-03-15,2021-03-15 14:00:00
2021,3,15,16,40.27,40.27,2021-03-15,2021-03-15 15:00:00
2021,3,15,17,43.78,43.78,2021-03-15,2021-03-15 16:00:00
2021,3,15,18,48.27,48.27,2021-03-15,2021-03-15 17:00:00
2021,3,15,19,50.51,50.51,2021-03-15,2021-03-15 18:00:00
2021,3,15,20,57.94,57.94,2021-03-15,2021-03-15 19:00:00
2021,3,15,21,59.93,59.93,2021-03-15,2021-03-15 20:00:00
2021,3,15,22,55.9,55.9,2021-03-15,2021-03-15 21:00:00
2021,3,15,23,50.76,50.76,2021-03-15,2021-03-15 22:00:00
2021,3,15,24,48.94,48.94,2021-03-15,2021-03-15 23:00:00
2021,3,16,1,43.19,43.19,2021-03-16,2021-03-16 00:00:00
2021,3,16,2,39.59,39.59,2021-03-16,2021-03-16 01:00:00
2021,3,16,3,28.48,28.48,2021-03-16,2021-03-16 02:00:00
2021,3,16,4,27.38,27.38,2021-03-16,2021-03-16 03:00:00
2021,3,16,5,24.42,24.42,2021-03-16,2021-03-16 04:00:00
