year,month,day,hour,portugal,spain
2005,8,6,10,6.744,40.53
2005,8,6,11,9.248,55.58
2005,8,6,12,9.652,58.010000000000005
2005,8,6,13,9.818,59.01
2005,8,6,14,10.489,63.03999999999999
2005,8,6,15,9.231,55.47999999999999
2005,8,6,16,7.566,45.47
2005,8,6,17,7.343,44.13
2005,8,6,18,6.875,41.31999999999999
2005,8,6,19,6.792000000000001,40.82
2005,8,6,20,6.734,40.47
2005,8,6,21,6.744,40.53
2005,8,6,22,8.775,52.74
2005,8,6,23,9.248,55.58
2005,8,6,24,7.343,44.13
2005,8,7,1,7.412000000000001,44.55
2005,8,7,2,6.531000000000001,39.25
2005,8,7,3,6.359,38.22
2005,8,7,4,6.278,37.73
2005,8,7,5,5.928,35.63
2005,8,7,6,5.908,35.510000000000005
2005,8,7,7,5.885,35.37
2005,8,7,8,4.75,28.55
2005,8,7,9,5.69,34.2
2005,8,7,10,6.3260000000000005,38.02
2005,8,7,11,6.406000000000001,38.5
2005,8,7,12,6.486000000000001,38.98
2005,8,7,13,6.669,40.08
2005,8,7,14,6.905,41.5
2005,8,7,15,7.195,43.24
2005,8,7,16,6.734,40.47
2005,8,7,17,6.406000000000001,38.5
2005,8,7,18,6.369,38.28
2005,8,7,19,6.406000000000001,38.5
2005,8,7,20,6.369,38.28
2005,8,7,21,6.369,38.28
2005,8,7,22,7.566,45.47
2005,8,7,23,11.0,66.11000000000001
2005,8,7,24,7.487,45.0
2005,8,8,1,7.195,43.24
2005,8,8,2,6.406000000000001,38.5
2005,8,8,3,6.3260000000000005,38.02
2005,8,8,4,5.928,35.63
2005,8,8,5,5.74,34.5
2005,8,8,6,5.853,35.18
2005,8,8,7,6.3260000000000005,38.02
2005,8,8,8,6.359,38.22
2005,8,8,9,7.343,44.13
2005,8,8,10,7.903,47.5
2005,8,8,11,10.759,64.66
2005,8,8,12,11.537,69.34
2005,8,8,13,14.579,87.62
2005,8,8,14,14.579,87.62
2005,8,8,15,13.01,78.19
2005,8,8,16,11.050999999999998,66.42
2005,8,8,17,12.481,75.01
2005,8,8,18,14.065,84.53
2005,8,8,19,13.978,84.00999999999999
2005,8,8,20,11.422,68.65
2005,8,8,21,8.318999999999999,50.0
2005,8,8,22,12.390999999999998,74.47
2005,8,8,23,13.01,78.19
2005,8,8,24,7.675,46.13
2005,8,9,1,6.792000000000001,40.82
2005,8,9,2,6.406000000000001,38.5
2005,8,9,3,6.359,38.22
2005,8,9,4,6.278,37.73
2005,8,9,5,5.928,35.63
2005,8,9,6,6.105,36.69
2005,8,9,7,6.406000000000001,38.5
2005,8,9,8,6.655,40.0
2005,8,9,9,7.372999999999999,44.31
2005,8,9,10,7.705,46.31
2005,8,9,11,11.076,66.57
2005,8,9,12,11.076,66.57
2005,8,9,13,11.84,71.16000000000001
2005,8,9,14,12.151,73.03
2005,8,9,15,9.833,59.1
2005,8,9,16,8.321,50.010000000000005
2005,8,9,17,9.833,59.1
2005,8,9,18,11.219,67.42999999999999
2005,8,9,19,10.933,65.71000000000001
2005,8,9,20,8.038,48.31
2005,8,9,21,7.705,46.31
2005,8,9,22,8.549,51.38
2005,8,9,23,8.361,50.25
2005,8,9,24,7.416,44.57
2005,8,10,1,6.792000000000001,40.82
2005,8,10,2,6.406000000000001,38.5
2005,8,10,3,6.3260000000000005,38.02
2005,8,10,4,6.216,37.36
2005,8,10,5,6.01,36.120000000000005
2005,8,10,6,6.278,37.73
2005,8,10,7,6.406000000000001,38.5
2005,8,10,8,6.562,39.44
2005,8,10,9,7.343,44.13
2005,8,10,10,7.765,46.67
2005,8,10,11,9.567,57.5
2005,8,10,12,9.567,57.5
2005,8,10,13,11.534,69.32000000000001
2005,8,10,14,11.647,70.0
2005,8,10,15,8.318999999999999,50.0
2005,8,10,16,8.2,49.28
2005,8,10,17,8.318999999999999,50.0
2005,8,10,18,8.972999999999999,53.93
2005,8,10,19,8.882,53.38
2005,8,10,20,8.2,49.28
2005,8,10,21,7.527,45.24
2005,8,10,22,7.987,48.0
2005,8,10,23,8.027999999999999,48.25
2005,8,10,24,7.195,43.24
2005,8,11,1,6.517,39.17
2005,8,11,2,6.3260000000000005,38.02
2005,8,11,3,5.734,34.46
2005,8,11,4,4.992,30.0
2005,8,11,5,4.917,29.55
2005,8,11,6,4.992,30.0
2005,8,11,7,5.734,34.46
2005,8,11,8,6.3260000000000005,38.02
2005,8,11,9,6.432,38.66
2005,8,11,10,7.412000000000001,44.55
2005,8,11,11,7.635,45.88999999999999
2005,8,11,12,8.882,53.38
2005,8,11,13,9.877,59.36
2005,8,11,14,10.121,60.82999999999999
2005,8,11,15,8.94,53.72999999999999
2005,8,11,16,8.106,48.72
2005,8,11,17,10.373,62.34
2005,8,11,18,10.963,65.89
2005,8,11,19,10.380999999999998,62.39
2005,8,11,20,8.775,52.74
2005,8,11,21,7.967,47.88
2005,8,11,22,10.963,65.89
2005,8,11,23,10.380999999999998,62.39
2005,8,11,24,7.431,44.66
2005,8,12,1,6.369,38.28
2005,8,12,2,6.055,36.39
2005,8,12,3,5.408,32.5
2005,8,12,4,4.992,30.0
2005,8,12,5,4.917,29.55
2005,8,12,6,4.992,30.0
2005,8,12,7,5.968,35.87
2005,8,12,8,6.359,38.22
2005,8,12,9,6.669,40.08
2005,8,12,10,7.527,45.24
2005,8,12,11,9.694,58.260000000000005
2005,8,12,12,10.380999999999998,62.39
2005,8,12,13,11.259,67.67
2005,8,12,14,11.652,70.02999999999999
2005,8,12,15,10.431,62.69
2005,8,12,16,9.983,60.0
2005,8,12,17,10.121,60.82999999999999
2005,8,12,18,10.121,60.82999999999999
2005,8,12,19,9.694,58.260000000000005
2005,8,12,20,7.987,48.0
2005,8,12,21,7.527,45.24
2005,8,12,22,7.675,46.13
2005,8,12,23,7.675,46.13
2005,8,12,24,6.792000000000001,40.82
2005,8,13,1,7.165,43.06
2005,8,13,2,6.412999999999999,38.54
2005,8,13,3,6.359,38.22
2005,8,13,4,6.278,37.73
2005,8,13,5,5.704,34.28
2005,8,13,6,5.617000000000001,33.760000000000005
2005,8,13,7,5.617000000000001,33.760000000000005
2005,8,13,8,5.2,31.25
2005,8,13,9,5.968,35.87
2005,8,13,10,6.434,38.67
2005,8,13,11,7.431,44.66
2005,8,13,12,9.331,56.08
2005,8,13,13,7.987,48.0
2005,8,13,14,9.331,56.08
2005,8,13,15,10.963,65.89
2005,8,13,16,10.380999999999998,62.39
2005,8,13,17,7.316,43.97
2005,8,13,18,7.165,43.06
2005,8,13,19,7.061,42.44
2005,8,13,20,7.106,42.71
2005,8,13,21,7.165,43.06
2005,8,13,22,9.694,58.260000000000005
2005,8,13,23,9.234,55.5
2005,8,13,24,7.271,43.7
2005,8,14,1,7.106,42.71
2005,8,14,2,6.669,40.08
2005,8,14,3,6.359,38.22
2005,8,14,4,6.3260000000000005,38.02
2005,8,14,5,5.885,35.37
2005,8,14,6,5.824,35.0
2005,8,14,7,5.824,35.0
2005,8,14,8,4.659,28.0
2005,8,14,9,5.69,34.2
2005,8,14,10,6.291,37.81
2005,8,14,11,6.406000000000001,38.5
2005,8,14,12,7.106,42.71
2005,8,14,13,7.412000000000001,44.55
2005,8,14,14,7.73,46.46
2005,8,14,15,7.73,46.46
2005,8,14,16,7.165,43.06
2005,8,14,17,6.669,40.08
2005,8,14,18,6.406000000000001,38.5
2005,8,14,19,6.406000000000001,38.5
2005,8,14,20,6.359,38.22
2005,8,14,21,6.406000000000001,38.5
2005,8,14,22,9.712,58.370000000000005
2005,8,14,23,10.963,65.89
2005,8,14,24,8.086,48.6
2005,8,15,1,7.412000000000001,44.55
2005,8,15,2,6.734,40.47
2005,8,15,3,6.359,38.22
2005,8,15,4,6.359,38.22
2005,8,15,5,5.885,35.37
2005,8,15,6,5.885,35.37
2005,8,15,7,5.885,35.37
2005,8,15,8,5.476,32.910000000000004
2005,8,15,9,5.476,32.910000000000004
2005,8,15,10,5.824,35.0
2005,8,15,11,6.359,38.22
2005,8,15,12,6.517,39.17
2005,8,15,13,6.852,41.18000000000001
2005,8,15,14,7.431,44.66
2005,8,15,15,7.541,45.32
2005,8,15,16,7.412000000000001,44.55
2005,8,15,17,7.106,42.71
2005,8,15,18,6.734,40.47
2005,8,15,19,6.734,40.47
2005,8,15,20,6.822,41.0
2005,8,15,21,6.832999999999999,41.07
2005,8,15,22,10.464,62.89
2005,8,15,23,11.838,71.15
2005,8,15,24,9.567,57.5
2005,8,16,1,7.122999999999999,42.81
2005,8,16,2,6.432,38.66
2005,8,16,3,6.2010000000000005,37.27
2005,8,16,4,5.737,34.48
2005,8,16,5,5.69,34.2
2005,8,16,6,5.734,34.46
2005,8,16,7,6.359,38.22
2005,8,16,8,6.432,38.66
2005,8,16,9,6.714,40.35
2005,8,16,10,7.446000000000001,44.75
2005,8,16,11,8.79,52.83
2005,8,16,12,9.833,59.1
2005,8,16,13,10.962,65.88
2005,8,16,14,11.461,68.88
2005,8,16,15,9.833,59.1
2005,8,16,16,8.312999999999999,49.96000000000001
2005,8,16,17,8.79,52.83
2005,8,16,18,9.833,59.1
2005,8,16,19,9.672,58.13
2005,8,16,20,8.318999999999999,50.0
2005,8,16,21,7.541,45.32
2005,8,16,22,9.203,55.31
2005,8,16,23,8.214,49.370000000000005
2005,8,16,24,7.236000000000001,43.49
2005,8,17,1,7.431,44.66
2005,8,17,2,6.792000000000001,40.82
2005,8,17,3,6.441,38.71000000000001
2005,8,17,4,6.3260000000000005,38.02
2005,8,17,5,6.323,38.0
2005,8,17,6,6.3260000000000005,38.02
2005,8,17,7,6.509,39.12
2005,8,17,8,6.734,40.47
2005,8,17,9,7.071000000000001,42.5
2005,8,17,10,7.932,47.67
2005,8,17,11,10.815,65.0
2005,8,17,12,11.838,71.15
2005,8,17,13,13.078,78.60000000000001
2005,8,17,14,14.921,89.68
2005,8,17,15,11.838,71.15
2005,8,17,16,10.963,65.89
2005,8,17,17,11.838,71.15
2005,8,17,18,13.008,78.17999999999999
2005,8,17,19,12.481,75.01
2005,8,17,20,11.652,70.02999999999999
2005,8,17,21,9.9,59.5
2005,8,17,22,12.269,73.74
2005,8,17,23,11.01,66.17000000000002
2005,8,17,24,7.553999999999999,45.4
2005,8,18,1,7.296,43.85
2005,8,18,2,6.822,41.0
2005,8,18,3,6.642,39.92
2005,8,18,4,6.359,38.22
2005,8,18,5,6.359,38.22
2005,8,18,6,6.359,38.22
2005,8,18,7,6.669,40.08
2005,8,18,8,6.734,40.47
2005,8,18,9,7.106,42.71
2005,8,18,10,7.82,47.0
2005,8,18,11,10.539,63.34
2005,8,18,12,11.647,70.0
2005,8,18,13,12.627,75.89
2005,8,18,14,12.627,75.89
2005,8,18,15,11.01,66.17000000000002
2005,8,18,16,9.983,60.0
2005,8,18,17,10.353,62.220000000000006
2005,8,18,18,10.353,62.220000000000006
2005,8,18,19,9.579,57.57000000000001
2005,8,18,20,8.214,49.370000000000005
2005,8,18,21,7.987,48.0
2005,8,18,22,11.01,66.17000000000002
2005,8,18,23,10.380999999999998,62.39
2005,8,18,24,7.446000000000001,44.75
2005,8,19,1,7.412000000000001,44.55
2005,8,19,2,6.988,42.0
2005,8,19,3,6.489,39.0
2005,8,19,4,6.359,38.22
2005,8,19,5,6.3260000000000005,38.02
2005,8,19,6,6.3260000000000005,38.02
2005,8,19,7,6.406000000000001,38.5
2005,8,19,8,6.432,38.66
2005,8,19,9,6.509,39.12
2005,8,19,10,7.412000000000001,44.55
2005,8,19,11,8.318999999999999,50.0
2005,8,19,12,9.151,55.0
2005,8,19,13,10.431,62.69
2005,8,19,14,10.464,62.89
2005,8,19,15,8.152999999999999,49.0
2005,8,19,16,7.548999999999999,45.37
2005,8,19,17,7.657,46.02
2005,8,19,18,7.497000000000001,45.06
2005,8,19,19,7.431,44.66
2005,8,19,20,7.316,43.97
2005,8,19,21,7.106,42.71
2005,8,19,22,7.439,44.71
2005,8,19,23,7.374,44.31999999999999
2005,8,19,24,6.406000000000001,38.5
2005,8,20,1,7.579,45.55
2005,8,20,2,7.321000000000001,44.0
2005,8,20,3,6.669,40.08
2005,8,20,4,6.406000000000001,38.5
2005,8,20,5,6.3260000000000005,38.02
2005,8,20,6,6.3260000000000005,38.02
2005,8,20,7,6.3260000000000005,38.02
2005,8,20,8,6.323,38.0
2005,8,20,9,6.406000000000001,38.5
2005,8,20,10,7.171,43.1
2005,8,20,11,8.917,53.59
2005,8,20,12,10.066,60.5
2005,8,20,13,9.512,57.17
2005,8,20,14,10.066,60.5
2005,8,20,15,7.987,48.0
2005,8,20,16,7.544,45.34
2005,8,20,17,7.321000000000001,44.0
2005,8,20,18,7.233,43.47
2005,8,20,19,7.321000000000001,44.0
2005,8,20,20,7.321000000000001,44.0
2005,8,20,21,7.431,44.66
2005,8,20,22,10.963,65.89
2005,8,20,23,10.877,65.37
2005,8,20,24,7.867000000000001,47.28
2005,8,21,1,7.233,43.47
2005,8,21,2,6.734,40.47
2005,8,21,3,6.406000000000001,38.5
2005,8,21,4,6.291,37.81
2005,8,21,5,5.8020000000000005,34.870000000000005
2005,8,21,6,5.718999999999999,34.37
2005,8,21,7,5.704,34.28
2005,8,21,8,4.659,28.0
2005,8,21,9,4.659,28.0
2005,8,21,10,5.69,34.2
2005,8,21,11,6.291,37.81
2005,8,21,12,6.406000000000001,38.5
2005,8,21,13,6.406000000000001,38.5
2005,8,21,14,6.734,40.47
2005,8,21,15,6.792000000000001,40.82
2005,8,21,16,6.517,39.17
2005,8,21,17,6.544,39.330000000000005
2005,8,21,18,6.406000000000001,38.5
2005,8,21,19,6.655,40.0
2005,8,21,20,6.669,40.08
2005,8,21,21,6.734,40.47
2005,8,21,22,9.877,59.36
2005,8,21,23,10.815,65.0
2005,8,21,24,9.213,55.370000000000005
2005,8,22,1,8.006,48.120000000000005
2005,8,22,2,6.714,40.35
2005,8,22,3,6.3260000000000005,38.02
2005,8,22,4,5.932,35.65
2005,8,22,5,5.78,34.739999999999995
2005,8,22,6,5.765,34.65
2005,8,22,7,6.3260000000000005,38.02
2005,8,22,8,6.432,38.66
2005,8,22,9,6.792000000000001,40.82
2005,8,22,10,7.837000000000001,47.1
2005,8,22,11,11.647,70.0
2005,8,22,12,10.877,65.37
2005,8,22,13,12.269,73.74
2005,8,22,14,11.838,71.15
2005,8,22,15,9.153,55.010000000000005
2005,8,22,16,8.818,53.0
2005,8,22,17,9.151,55.0
2005,8,22,18,10.066,60.5
2005,8,22,19,10.066,60.5
2005,8,22,20,8.917,53.59
2005,8,22,21,8.152999999999999,49.0
2005,8,22,22,11.01,66.17000000000002
2005,8,22,23,9.877,59.36
2005,8,22,24,7.534,45.28
2005,8,23,1,6.792000000000001,40.82
2005,8,23,2,6.359,38.22
2005,8,23,3,6.291,37.81
2005,8,23,4,6.03,36.24
2005,8,23,5,5.928,35.63
2005,8,23,6,5.928,35.63
2005,8,23,7,6.334,38.07
2005,8,23,8,6.509,39.12
2005,8,23,9,6.714,40.35
2005,8,23,10,7.529,45.25
2005,8,23,11,8.359,50.24
2005,8,23,12,8.985,54.0
2005,8,23,13,9.512,57.17
2005,8,23,14,10.380999999999998,62.39
2005,8,23,15,9.331,56.08
2005,8,23,16,8.749,52.57999999999999
2005,8,23,17,8.486,51.0
2005,8,23,18,9.153,55.010000000000005
2005,8,23,19,8.298,49.870000000000005
2005,8,23,20,8.006,48.120000000000005
2005,8,23,21,7.709,46.33
2005,8,23,22,10.066,60.5
2005,8,23,23,8.152999999999999,49.0
2005,8,23,24,7.321000000000001,44.0
2005,8,24,1,6.734,40.47
2005,8,24,2,6.359,38.22
2005,8,24,3,6.291,37.81
2005,8,24,4,5.885,35.37
2005,8,24,5,5.824,35.0
2005,8,24,6,5.885,35.37
2005,8,24,7,6.3260000000000005,38.02
2005,8,24,8,6.482,38.96
2005,8,24,9,7.171,43.1
2005,8,24,10,7.987,48.0
2005,8,24,11,10.464,62.89
2005,8,24,12,10.817,65.01
2005,8,24,13,11.01,66.17000000000002
2005,8,24,14,11.647,70.0
2005,8,24,15,10.877,65.37
2005,8,24,16,10.817,65.01
2005,8,24,17,10.963,65.89
2005,8,24,18,11.709,70.37
2005,8,24,19,11.01,66.17000000000002
2005,8,24,20,10.817,65.01
2005,8,24,21,10.817,65.01
2005,8,24,22,16.895,101.54
2005,8,24,23,11.709,70.37
2005,8,24,24,8.298,49.870000000000005
2005,8,25,1,7.729,46.45
2005,8,25,2,7.171,43.1
2005,8,25,3,6.822,41.0
2005,8,25,4,6.544,39.330000000000005
2005,8,25,5,6.432,38.66
2005,8,25,6,6.406000000000001,38.5
2005,8,25,7,6.862,41.24
2005,8,25,8,7.2010000000000005,43.28
2005,8,25,9,7.534,45.28
2005,8,25,10,9.153,55.010000000000005
2005,8,25,11,11.045,66.38
2005,8,25,12,11.838,71.15
2005,8,25,13,14.476,87.0
2005,8,25,14,17.926,107.74
2005,8,25,15,11.709,70.37
2005,8,25,16,10.963,65.89
2005,8,25,17,11.148,67.0
2005,8,25,18,11.647,70.0
2005,8,25,19,10.963,65.89
2005,8,25,20,10.815,65.0
2005,8,25,21,9.512,57.17
2005,8,25,22,10.877,65.37
2005,8,25,23,9.547,57.38
2005,8,25,24,7.659,46.03
2005,8,26,1,7.534,45.28
2005,8,26,2,7.171,43.1
2005,8,26,3,6.517,39.17
2005,8,26,4,6.359,38.22
2005,8,26,5,6.359,38.22
2005,8,26,6,6.367999999999999,38.27
2005,8,26,7,6.988,42.0
2005,8,26,8,7.233,43.47
2005,8,26,9,7.412000000000001,44.55
2005,8,26,10,7.933,47.68
2005,8,26,11,10.637,63.93
2005,8,26,12,11.604,69.74000000000001
2005,8,26,13,13.537,81.36000000000001
2005,8,26,14,17.757,106.72
2005,8,26,15,11.604,69.74000000000001
2005,8,26,16,11.043,66.37
2005,8,26,17,11.148,67.0
2005,8,26,18,11.399,68.51
2005,8,26,19,11.043,66.37
2005,8,26,20,10.131,60.88999999999999
2005,8,26,21,9.512,57.17
2005,8,26,22,12.634,75.93
2005,8,26,23,10.045,60.370000000000005
2005,8,26,24,7.867000000000001,47.28
2005,8,27,1,7.73,46.46
2005,8,27,2,7.472,44.91
2005,8,27,3,7.233,43.47
2005,8,27,4,7.21,43.33
2005,8,27,5,6.669,40.08
2005,8,27,6,6.517,39.17
2005,8,27,7,6.792000000000001,40.82
2005,8,27,8,6.669,40.08
2005,8,27,9,6.734,40.47
2005,8,27,10,7.472,44.91
2005,8,27,11,8.097999999999999,48.67
2005,8,27,12,9.777,58.760000000000005
2005,8,27,13,10.65,64.00999999999999
2005,8,27,14,10.963,65.89
2005,8,27,15,10.412,62.57999999999999
2005,8,27,16,8.277999999999999,49.75
2005,8,27,17,7.763999999999999,46.66
2005,8,27,18,7.635,45.88999999999999
2005,8,27,19,7.622000000000001,45.81
2005,8,27,20,7.622000000000001,45.81
2005,8,27,21,7.745,46.55
2005,8,27,22,11.709,70.37
2005,8,27,23,10.201,61.31
2005,8,27,24,7.922000000000001,47.61
2005,8,28,1,8.07,48.5
2005,8,28,2,7.431,44.66
2005,8,28,3,7.21,43.33
2005,8,28,4,6.988,42.0
2005,8,28,5,6.714,40.35
2005,8,28,6,6.482,38.96
2005,8,28,7,6.482,38.96
2005,8,28,8,6.359,38.22
2005,8,28,9,6.359,38.22
2005,8,28,10,6.714,40.35
2005,8,28,11,7.289,43.81
2005,8,28,12,7.431,44.66
2005,8,28,13,7.675,46.13
2005,8,28,14,8.318999999999999,50.0
2005,8,28,15,8.68,52.17
2005,8,28,16,7.68,46.16
2005,8,28,17,7.431,44.66
2005,8,28,18,7.289,43.81
2005,8,28,19,7.289,43.81
2005,8,28,20,7.233,43.47
2005,8,28,21,7.398,44.46000000000001
2005,8,28,22,10.82,65.02999999999999
2005,8,28,23,10.82,65.02999999999999
2005,8,28,24,8.006,48.120000000000005
2005,8,29,1,7.289,43.81
2005,8,29,2,6.489,39.0
2005,8,29,3,6.406000000000001,38.5
2005,8,29,4,6.359,38.22
2005,8,29,5,6.3260000000000005,38.02
2005,8,29,6,6.341,38.11000000000001
2005,8,29,7,6.714,40.35
2005,8,29,8,7.289,43.81
2005,8,29,9,7.649,45.97
2005,8,29,10,10.223,61.44
2005,8,29,11,11.462,68.88999999999999
2005,8,29,12,15.807,95.0
2005,8,29,13,18.302,110.0
2005,8,29,14,18.337,110.21
2005,8,29,15,17.471,105.0
2005,8,29,16,13.594,81.7
2005,8,29,17,14.149,85.03999999999999
2005,8,29,18,17.587,105.7
2005,8,29,19,15.807,95.0
2005,8,29,20,11.983,72.02000000000001
2005,8,29,21,10.817,65.01
2005,8,29,22,13.036,78.35
2005,8,29,23,10.817,65.01
2005,8,29,24,7.73,46.46
2005,8,30,1,7.622000000000001,45.81
2005,8,30,2,7.289,43.81
2005,8,30,3,6.669,40.08
2005,8,30,4,6.426,38.620000000000005
2005,8,30,5,6.406000000000001,38.5
2005,8,30,6,6.406000000000001,38.5
2005,8,30,7,7.412000000000001,44.55
2005,8,30,8,7.689,46.21000000000001
2005,8,30,9,7.922000000000001,47.61
2005,8,30,10,10.178,61.17000000000001
2005,8,30,11,14.01,84.2
2005,8,30,12,14.565,87.53999999999999
2005,8,30,13,17.757,106.72
2005,8,30,14,17.757,106.72
2005,8,30,15,13.206,79.37
2005,8,30,16,12.627,75.89
2005,8,30,17,14.01,84.2
2005,8,30,18,17.587,105.7
2005,8,30,19,14.975,90.0
2005,8,30,20,12.757,76.67
2005,8,30,21,11.296,67.89
2005,8,30,22,14.565,87.53999999999999
2005,8,30,23,10.71,64.37
2005,8,30,24,7.622000000000001,45.81
2005,8,31,1,7.412000000000001,44.55
2005,8,31,2,6.988,42.0
2005,8,31,3,6.489,39.0
2005,8,31,4,6.371,38.29
2005,8,31,5,6.359,38.22
2005,8,31,6,6.369,38.28
2005,8,31,7,6.792000000000001,40.82
2005,8,31,8,7.412000000000001,44.55
2005,8,31,9,7.73,46.46
2005,8,31,10,9.822,59.03
2005,8,31,11,12.274,73.77000000000001
2005,8,31,12,13.136,78.94999999999999
2005,8,31,13,17.472,105.01
2005,8,31,14,17.59,105.72
2005,8,31,15,13.136,78.94999999999999
2005,8,31,16,13.136,78.94999999999999
2005,8,31,17,15.807,95.0
2005,8,31,18,17.59,105.72
2005,8,31,19,17.59,105.72
2005,8,31,20,13.136,78.94999999999999
2005,8,31,21,12.714,76.41
2005,8,31,22,17.59,105.72
2005,8,31,23,12.123,72.86
2005,8,31,24,8.152999999999999,49.0
2005,9,1,1,8.097999999999999,48.67
2005,9,1,2,7.588999999999999,45.61
2005,9,1,3,7.155,43.0
2005,9,1,4,6.792000000000001,40.82
2005,9,1,5,6.734,40.47
2005,9,1,6,6.739,40.5
2005,9,1,7,7.467,44.88
2005,9,1,8,8.006,48.120000000000005
2005,9,1,9,8.883,53.38999999999999
2005,9,1,10,11.086,66.63
2005,9,1,11,13.452,80.85000000000001
2005,9,1,12,17.59,105.72
2005,9,1,13,17.926,107.74
2005,9,1,14,18.096,108.76
2005,9,1,15,17.59,105.72
2005,9,1,16,17.59,105.72
2005,9,1,17,17.59,105.72
2005,9,1,18,17.757,106.72
2005,9,1,19,14.975,90.0
2005,9,1,20,12.254,73.65
2005,9,1,21,11.464,68.89999999999999
2005,9,1,22,12.712,76.39999999999999
2005,9,1,23,10.848,65.19999999999999
2005,9,1,24,8.343,50.13999999999999
2005,9,2,1,7.903,47.5
2005,9,2,2,7.622000000000001,45.81
2005,9,2,3,6.822,41.0
2005,9,2,4,6.655,40.0
2005,9,2,5,6.572,39.5
2005,9,2,6,6.669,40.08
2005,9,2,7,7.596,45.650000000000006
2005,9,2,8,7.82,47.0
2005,9,2,9,8.277999999999999,49.75
2005,9,2,10,11.521,69.24
2005,9,2,11,14.008,84.19
2005,9,2,12,16.305999999999997,98.0
2005,9,2,13,18.337,110.21
2005,9,2,14,18.337,110.21
2005,9,2,15,16.223,97.5
2005,9,2,16,16.223,97.5
2005,9,2,17,16.223,97.5
2005,9,2,18,16.389,98.5
2005,9,2,19,16.223,97.5
2005,9,2,20,13.005999999999998,78.17
2005,9,2,21,12.481,75.01
2005,9,2,22,16.305999999999997,98.0
2005,9,2,23,11.981,72.01
2005,9,2,24,8.392999999999999,50.44
2005,9,3,1,10.98,65.99000000000001
2005,9,3,2,8.652000000000001,52.0
2005,9,3,3,7.922000000000001,47.61
2005,9,3,4,7.722,46.41
2005,9,3,5,7.632000000000001,45.87
2005,9,3,6,7.632000000000001,45.87
2005,9,3,7,7.632000000000001,45.87
2005,9,3,8,7.632000000000001,45.87
2005,9,3,9,7.632000000000001,45.87
2005,9,3,10,8.318999999999999,50.0
2005,9,3,11,11.795,70.89
2005,9,3,12,12.73,76.50999999999999
2005,9,3,13,13.599,81.73
2005,9,3,14,14.01,84.2
2005,9,3,15,12.73,76.50999999999999
2005,9,3,16,11.469,68.92999999999999
2005,9,3,17,10.0,60.1
2005,9,3,18,10.0,60.1
2005,9,3,19,10.0,60.1
2005,9,3,20,10.0,60.1
2005,9,3,21,11.033,66.31
2005,9,3,22,19.507,117.24
2005,9,3,23,13.599,81.73
2005,9,3,24,10.0,60.1
2005,9,4,1,13.452,80.85000000000001
2005,9,4,2,9.9,59.5
2005,9,4,3,8.361,50.25
2005,9,4,4,8.224,49.43000000000001
2005,9,4,5,7.772,46.71
2005,9,4,6,7.692,46.23
2005,9,4,7,7.699,46.27
2005,9,4,8,7.617000000000001,45.78
2005,9,4,9,7.399,44.47
2005,9,4,10,7.722,46.41
2005,9,4,11,8.294,49.85
2005,9,4,12,8.446,50.760000000000005
2005,9,4,13,9.093,54.65
2005,9,4,14,10.298,61.89
2005,9,4,15,10.69,64.25
2005,9,4,16,9.983,60.0
2005,9,4,17,8.818,53.0
2005,9,4,18,8.818,53.0
2005,9,4,19,8.486,51.0
2005,9,4,20,8.511000000000001,51.150000000000006
2005,9,4,21,9.983,60.0
2005,9,4,22,19.267,115.8
2005,9,4,23,18.161,109.15
2005,9,4,24,12.046,72.4
2005,9,5,1,7.769,46.69
2005,9,5,2,7.409,44.53
2005,9,5,3,6.624,39.81
2005,9,5,4,6.406000000000001,38.5
2005,9,5,5,6.323,38.0
2005,9,5,6,6.572,39.5
2005,9,5,7,7.632000000000001,45.87
2005,9,5,8,8.264,49.67
2005,9,5,9,9.138,54.92000000000001
2005,9,5,10,10.69,64.25
2005,9,5,11,14.477,87.01
2005,9,5,12,19.507,117.24
2005,9,5,13,20.084,120.71
2005,9,5,14,19.896,119.58
2005,9,5,15,14.111,84.81
2005,9,5,16,12.897,77.51
2005,9,5,17,12.832,77.12
2005,9,5,18,12.685,76.24
2005,9,5,19,11.647,70.0
2005,9,5,20,9.151,55.0
2005,9,5,21,8.652000000000001,52.0
2005,9,5,22,11.542,69.37
2005,9,5,23,8.511000000000001,51.150000000000006
2005,9,5,24,7.722,46.41
2005,9,6,1,7.772,46.71
2005,9,6,2,7.507000000000001,45.12
2005,9,6,3,6.962000000000001,41.84
2005,9,6,4,6.655,40.0
2005,9,6,5,6.655,40.0
2005,9,6,6,6.988,42.0
2005,9,6,7,7.702000000000001,46.28999999999999
2005,9,6,8,8.318999999999999,50.0
2005,9,6,9,8.64,51.92999999999999
2005,9,6,10,9.68,58.17999999999999
2005,9,6,11,12.787,76.85
2005,9,6,12,14.111,84.81
2005,9,6,13,19.164,115.18
2005,9,6,14,19.164,115.18
2005,9,6,15,12.343,74.17999999999999
2005,9,6,16,12.204,73.35
2005,9,6,17,14.01,84.2
2005,9,6,18,18.304,110.01
2005,9,6,19,14.565,87.53999999999999
2005,9,6,20,11.542,69.37
2005,9,6,21,10.223,61.44
2005,9,6,22,14.390999999999998,86.49
2005,9,6,23,10.0,60.1
2005,9,6,24,8.294,49.85
2005,9,7,1,7.965,47.87
